code,product_name,brands,ingredients_text,quantity,lang,source,silver_grain_type,manual_grain_type,manual_grain_type_status,manual_grain_type_at,manual_grain_type_mode,manual_grain_type_note,silver_is_filled,manual_is_filled,manual_is_filled_status,manual_is_filled_at,manual_is_filled_mode,manual_is_filled_note,silver_is_organic,manual_is_organic,manual_is_organic_status,manual_is_organic_at,manual_is_organic_mode,manual_is_organic_note,silver_is_gluten_free,manual_is_gluten_free,manual_is_gluten_free_status,manual_is_gluten_free_at,manual_is_gluten_free_mode,manual_is_gluten_free_note,silver_pasta_shape,manual_pasta_shape,manual_pasta_shape_status,manual_pasta_shape_at,manual_pasta_shape_mode,manual_pasta_shape_note,silver_is_vegan,manual_is_vegan,manual_is_vegan_status,manual_is_vegan_at,manual_is_vegan_mode,manual_is_vegan_note,silver_nutri_score_grade,manual_nutri_score_grade,manual_nutri_score_grade_status,manual_nutri_score_grade_at,manual_nutri_score_grade_mode,manual_nutri_score_grade_note,silver_protein_class,manual_protein_class,manual_protein_class_status,manual_protein_class_at,manual_protein_class_mode,manual_protein_class_note
8801073115514,Buldak Spicy Ramen,Samyang,"NOODLE (73.7%): WHEAT FLOUR, MODIFIED TAPIOCA STARCH, REFINED PALM OIL, WHEAT GLUTEN, SALT, EMULSIFIER[SOY LECITHIN(E322(i))], ACIDITY REGULATOR[POTASSIUM CARBONATE(E501(i)), SODIUM CARBONATE(E500(i)), SODIUM PHOSPHATE DIBASIC(E339(ii))], THICKENER[GUAR GUM(E412)], TOCOPHEROLS (E306), GREEN TEA FLAVOR OIL, RIBOFLAVIN(E101), CITRIC ACID(E330). SOUP(25.2%): TOMATO KETCHUP (SOY), WATER, WHITE SUGAR, FLAVOUR ENHANCER[MONOSODIUM L-GLUTAMATE(E621)], ARTIFICIAL CHICKEN FLAVOR (WHEAT, SOY), ONION, CHILI PEPPER POWDER(SOY), ARTIFICIAL CHICKEN FLAVOR POWDER(WHEAT, SOY), SOYBEAN OIL, ONION POWDER, TOMATO POWDER, SOY SAUCE(WHEAT), YEAST POWDER, CHILI POWDER(WHEAT, SOY), VINEGAR, GARLIC, HOT SAUCE POWDER, DECOLORIZED CHILI EXTRACT, COLOUR[PAPRIKA EXTRACT(E160c)], BLACK PEPPER POWDER, THICKENER[MODIFIED POTATO STARCH(E1420)], JALAPENO PEPPER OIL(SOY), LIME FLAVOUR, CORIANDER LEAF FLAVOUR. FLAKE(1.1%): DRIED CARROT FLAKE, DRIED CABBAGE FLAKE, DRIED BOK CHOY.",135 g,,brand_disjoint_test,,wheat,manual_only,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,noodles,confirmed,2026-05-15T10:37:34+00:00,llm,,,,empty,,,,,,empty,2026-05-15T10:39:12+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
8995899980095,Wonton noodles,Bali Bulan,"Harina de _trigo_ 76,85%, agua, sal.",200g,,brand_disjoint_test,,wheat,manual_only,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,noodles,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,high,high,confirmed,2026-05-15T10:37:34+00:00,llm,
4058172516030,Pasta Fusilli Rote Linsen Nudeln,"DmBio, DM 0.78",100% rote Linsen* gemahlen. *aus biologischer Landwirtschaft,300g,,brand_disjoint_test,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,fusilli,fusilli,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,high,high,confirmed,2026-05-15T10:37:34+00:00,llm,
8006669008946,Tortellini ricotta e spinaci,Scoiattolo,"farina di grano tenero tipo &quot;00&quot;, uova 12%, ricotta 11% (siero di latte, crema di latte, sale, correttore d'acidità: acido citrico), semola di grano duro, acqua, spinaci 7%, siero di latte in polvere, olio di semi di girasole, pangrattato (farina di grano tenero tipo &quot;0&quot;, sale, lievito di birra), fibra vegetale, amido di patate, panna in polvere, sale, aroma naturale, spinaci in polvere 0,2%, noce moscata.",200 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,C,C,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
7792052999298,Mostachol,Cuisine & Co,"Sémola de trigo candeal, agua",500 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,penne,penne,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,,med,manual_only,2026-05-15T10:37:34+00:00,llm,
4104420207240,Spaghetti 100% blé dur Nudeln,Alnatura,Hartweizengrieß* aus biologischer Landwirtschaft. Kann Spuren von Soja.,500g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,spaghetti,spaghetti,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
7730430001973,Spaguetti,Las Acacias,"Sémola de trigo duro, colorante (betacaroteno).",500 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T09:58:41+00:00,llm,,False,False,confirmed,2026-05-15T09:58:41+00:00,llm,,False,False,confirmed,2026-05-15T09:58:41+00:00,llm,,False,False,confirmed,2026-05-15T09:58:41+00:00,llm,,spaghetti,spaghetti,confirmed,2026-05-15T09:58:41+00:00,llm,,,True,manual_only,2026-05-15T09:58:41+00:00,llm,,A,A,confirmed,2026-05-15T09:58:41+00:00,llm,,,med,manual_only,2026-05-15T09:58:41+00:00,llm,
8801073114814,Artificial Spicy Chicken Flavor Stir-Fried Ramen,Samyang,"Wheat Flour, Food Starch-Modified, Palm Oil, Salt, Glycerin, Soybean Oil, Guar Gum, Water, Potassium Carbonate, Riboflavin (Color), Artificial Chicken Flavor Powder (Dextrin, Yeast Extract, Artificial Chicken Seasoning, Artificial Flavor, Salt, Soy Protein Isolate, Wheat Starch, Wheat Gluten), Sugar, Maltodextrin, Mozzarella Cheese (Whey, Dextrin, Enzymes, Annatto Extract [Color]), Yeast Extract, Skim Milk Powder, Milk, Chili Pepper Powder, Monosodium Glutamate, Onion, Garlic, Chili Pepper Seed Oil, Paprika Oleoresin (Color), Butter, Mixed Cheese Powder (Water, Cheddar Cheese, Gouda Cheese, Camembert Cheese), Parsley.  Contains: Wheat, Soy, Milk.",4.93 oz,,brand_disjoint_test,other,wheat,override,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,noodles,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,,,empty,2026-05-15T10:39:12+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
8934563207403,Noodles de arroz,"Hacendado,Acecook","Arroz 91,4%, almidón, sal, emulgente (carboximetilcelulosa sódica (E466).",100g,,brand_disjoint_test,rice,rice,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,noodles,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,C,C,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
8480000064974,Cannelloni tubos precocidos,Hacendado,"Sémola de _trigo_ duro, agua 12,5%.",250g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,B,B,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
5060262487730,Korean BBQ Beef Gyoza Dinner Dumplings,Itsu,"Gyoza filling (beef (41%), cabbage, beef fat, garlic, sugar, soy sauce (water, soya beans, wheat, salt, spring onion, sesame oil, soya protein, dried egg white, yeast extract, natural flavouring, caramel syrup (sugar, waterl, corn starch, salt, black pepper), gyoza skin (wheat flour, water, tapioca Starch, wheat gluten, rapeseed oil, salt)",240 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,,other,manual_only,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,D,D,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
7790070318633,Penne Rigate,Matarazzo,Sémola de trigo candeal.,500 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,penne,penne,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,,med,manual_only,2026-05-15T10:37:34+00:00,llm,
8801073141872,Samyang Curry Hot Chicken Flavor Ramen 5 Pack,Samyang,"Noodle(73.1%): Wheat flour, Thickener: (E1420, E412), Palm oil, Wheat gluten, Salt, Emulsifier: [E422, E322(Contains: Soy)], Soybean oil, Acidity regulator: (E501, E500, E330), Water, Tocopherol powder(Contains: Soy), Green tea extract, Colour: E101 Liquid soup(24.1%): Water, Artificial chicken flavouring (Contains: Celery, Soy, Wheat, Gluten), Sugar, Butter sauce(Contains: Milk, Soy), Flavour enhancer: (E621, E635), Whole milk(Contains: Soy), Soy sauce (Contains: Wheat), Non dairy creamer, Soybean oil, Onion, Curry seasoning (Contains: Celery), Habanero pepper, Salt, Chili pepper, Garlic, Cumin, Colour: E160c, Chili pepper oleoresin, Black pepper, Nutmeg Flake(2.8%): Carrot, Bok choy, Onion Allergens: For allergens, please see ingredients in bold. Manufactured in a facility that also processes Crustaceans, Eggs, Fish, Molluscs, Mustard, Nuts, Peanuts, Sesame seeds.",5 x 140 g,,brand_disjoint_test,other,wheat,override,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,noodles,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,E,E,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
3263859471019,Ravioli au boeuf,Leader Price,"Pâte 58% (semoule de _blé_ dur de qualité supérieure, eau, _œufs_ frais 11%), farce 42% (viande de bœuf 43%, chapelure (farine de _blé_, eau, sel), huile de tournesol, carottes, _lactosérum_ en poudre, oignons, _fromages_ Grana padano (_lait_, sel, présure, conservateur (lysozyme d'_œuf_)), sel, fibres végétales, arôme, épices",300 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,C,C,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
7480062763717,Trottole Tricolore,Hacendado,"Sémola de trigo duro, tomate 1,3%, espinaca 0,7%1. Puede contener HUEVO, SOJA y MOSTAZA.",500 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,,other,manual_only,2026-05-15T10:37:34+00:00,llm,,,True,manual_only,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
5201193111916,whole wheat orzo medio,Melissa,"Whole durum wheat flour, water. It may contain traces of mustard.",500g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
9311208000596,Tricolore Fettuccine,Guzzi's,"(90.3%) Durum Wheat (100% Semolina), (9%) Free Range Eggs (Pasteurized), (0.25%) Dehydrated Spinach, (0.25%) Dehydrated Capsicum, (0.2%) Dehydrated Beetroot. CONTAINS EGG & WHEAT.",375 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,tagliatelle,tagliatelle,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,,med,manual_only,2026-05-15T10:37:34+00:00,llm,
3250391110483,RAVIOLE DU DAUPHINE 240g,"Itineraire de nos regions, Itinéraire des Saveurs, Sélection Intermarché","Pâte (50%) : farine de blé tendre 36%, eau, œufs frais 4,7%, huile de tournesol. Farce (50%) : fromage blanc frais* 22,4%, Comté AOP* 14%, Emmental Français Est-Central IGP* 8,9%, persil 2%, sel, œufs frais 0,8%, beurre*, eau. *dont lait. Pourcentages exprimés sur l'ensemble du produit.",240 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,D,D,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
8053904630585,Shirataki ready to cook with teriyaki sauce,WokFoods,"noodle: water, konjac flour 4,4% (amorphophallus konjac), acidity regulator (e526), sauce: cane sugar, water, soy sauce (water, soybean, wheat, salt), salt, thickener: e1442, acidity regulator: e260,",175g,,brand_disjoint_test,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,noodles,confirmed,2026-05-15T10:37:34+00:00,llm,,,True,manual_only,2026-05-15T10:37:34+00:00,llm,,,,empty,2026-05-15T10:39:12+00:00,llm,,,,empty,,,
8000270700909,Penne Rigate,Buitoni,Hartweizengrieß,1100 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,penne,override,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,B,B,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
8001665117609,Capelletti Prosciutto Crudo,Giovanni Rana,,800 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,,other,manual_only,2026-05-15T10:37:34+00:00,llm,,,False,manual_only,2026-05-15T10:37:34+00:00,llm,,D,D,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
8001665715195,Rana Ricotta & Limone,"Giovanni Rana, Rana","Füllung 52%: Ricotta 38% (_Molke_, _Milch_, _Sahne_, Kochsalz), Pflanzenfasern, _Molkenpulver_, Sahne (enthält _Milch_), Sonnenblumenöl, saure Sahne (enthält _Milch_), Stärken, Paniermehl (_Weichweizenmehl_, Wasser, Kochsalz, Hefe), Zesten von Sorrento Zitronen I.G.P. 3,6%, geriebener _Käse_, _Butter_, Kartoffelflocken, Kochsalz, Saft von Sorrento Zitronen I.G.P. 0,7%, natürliche Aromen (enthalten _Weizen_), Muskatnuss, schwarzer Pfeffer; Teigwaren 48%: _Weichweizenmehl_, _Eier_ 30%, _Hartweizengrieß_",250 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,,other,manual_only,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,D,D,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
8801073142312,Buldak Spicy Ramen Carbonara,Samyang,"noodle(77,5%): wheat flour, modified tapioca starch, refined palm oil, modified potato starch, sodium carbonate(e500), sodium phosphate dibasic(e339)(ii)), citric acid (e330)], thickener[guar gum(e412)], refined salt, emulsifier [lecithin(e322(i))], acidity regulator[potassium carbonate anhydrous(e501(i)), green tea flavor oil soup(12,7%): water, artificial chicken flavor powder, soy sauce, white sugar,  red pepper powder, chili pepper powder, soybean oil, onion, red pepper seed oil, garlic, modified potato starch, paprika extract, decolorized chilli extract, black pepper powder, curry powder powder(9,8%): whole milk powder, white sugar, milk powder, salt, mozzarella cheese powder butter powder, modified potato starch, curly parsley, pepper powder, garlic powder, soybeans contains: wheat, gluten, soy,  milk allergens: for allergens please see ingredients in bold,",5 x 130g,,brand_disjoint_test,,wheat,manual_only,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,noodles,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,E,E,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
24058353,Fideos orientales,Asia Green Garden,"Harina de _trigo_, sal, corrector de acidez: carbonato potásico.",250 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,noodles,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,B,B,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
8432022000119,Ravioli ricotta y espinacas,bonnatura,"Pasta 60%: Harina de trigo, sémola de trigo duro, huevo líquido pasteurizado 10% y agua). Relleno 40%: queso ricotta 13% (suero de leche, leche, nata, sal, correctores de acidez: ácido citrico y ácido láctico), pan rallado (harina de trigo, agua, sal, harina de trigo malteado), espinacas 3,9%, margarina (aceite de palma, aceite de girasol, agua y sal), agua, suero de leche en polvo, sal, aceite vegetal  de girasol, espinacas en polvo 0,1%, extracto de levadura, especias, aroma, leche desnatada en polvo.",250 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,D,D,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
4058172440762,Dinkel Spirelli,"DmBio, dm",Bio Dinkelweizenmehl 100%,500 g,,brand_disjoint_test,wheat,spelt,override,2026-05-15T10:39:12+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,fusilli,override,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
7772606000205,Tallarín,Famosa,"Harina de trigo fortificada[hierro, vitaminas (mononitrato de tiamina (vitamina B1), riboflavina (vitamina B2), niacinamida (vitamina B3), ácido fólico), concentrado de vitaminas y minerales (vitamina A, ácido fólico, hierro)], tartrazina, cúrcuma.",1 kg,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,tagliatelle,override,2026-05-15T10:37:34+00:00,llm,,,True,manual_only,2026-05-15T10:37:34+00:00,llm,,,,empty,2026-05-15T10:39:12+00:00,llm,,,med,manual_only,2026-05-15T10:37:34+00:00,llm,
3760239180368,Tagliatelles fraîches aux oeufs,La Sélection des Comptoirs,"Semoule de blé dur de qualité supérieure, eau, œufs (11.5%, 160 g/kg de semoule).",250 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,noodles,tagliatelle,override,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,A,A,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
26014289,Nouilles à la chinoise aux legumes,Asia green garden,"Pâtes alimentaires cuites 48% (eau, semoule de _blé_ dur), germe de haricot mungo 11,7%, poivron rouge 10,8%, carotte jaune 9%, champignon noir 6,7%, petit pois 6,7%, huile de tournesol, sauce soja (eau, _soja_, farine de _blé_, sel, alcool, vinaigre), extrait de carotte, coriandre, sel, gingembre, anis vert, curry (curcuma, coriandre, _moutarde_, fenugrec, cumin, piment fort), citronnelle, piment fort","300 g [même code barre 26014289 que Poulet Tikka Riz Basmati, voir 2000000137625]",,brand_disjoint_test,,wheat,manual_only,2026-05-15T09:58:41+00:00,llm,,False,False,confirmed,2026-05-15T09:58:41+00:00,llm,,False,False,confirmed,2026-05-15T09:58:41+00:00,llm,,False,False,confirmed,2026-05-15T09:58:41+00:00,llm,,noodles,noodles,confirmed,2026-05-15T09:58:41+00:00,llm,,,True,manual_only,2026-05-15T09:58:41+00:00,llm,,B,B,confirmed,2026-05-15T09:58:41+00:00,llm,,low,low,confirmed,2026-05-15T09:58:41+00:00,llm,
3266140059125,Gnocchi BIO à poêler sachet,Saint jean,"Eau, semoule de BLE dur de qualité supérieure*, flocons de pommes de terre déshydratées*, huile de tournesol*, sel. *Ingrédients d'origine agricole issus de l'agriculture biologique.",300 g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,,True,manual_only,2026-05-15T10:37:34+00:00,llm,,C,C,confirmed,2026-05-15T10:37:34+00:00,llm,,med,med,confirmed,2026-05-15T10:37:34+00:00,llm,
3263851444516,Raviolis végétariens bio,Leader Price,"Sauce tomate 82 % [eau - concentré de tomate 15,4% - fond de sauce (huile de tournesol - eau - oignons 18,9 % - carottes - bouquet provençal (huile de tournesol - basilic - romarin - sel de mer non raffiné - concentré de citron - thym - marjolaine - sarriette) - céleri - sel de mer non raffiné - persil 1,9 % - paprika - ail - poivre noir) - sucre - bouquet provençal - sel de mer non raffiné] - ravioli végétariens 18 % [pâte 75 % (semoule de blé dur - eau), farce 25 % (chapelure (contient blé) - eau - oignons - œufs - huile de tournesol - persil - sel - épices (cannelle - poivre noir - muscade - girofle) - poivre - ail].",650g,,brand_disjoint_test,wheat,wheat,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,True,True,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,other,other,confirmed,2026-05-15T10:37:34+00:00,llm,,False,False,confirmed,2026-05-15T10:37:34+00:00,llm,,C,C,confirmed,2026-05-15T10:37:34+00:00,llm,,low,low,confirmed,2026-05-15T10:37:34+00:00,llm,
